Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
"Kunjungan Presiden Joko Widodo pada #PadaKaryaTunai di Pelabuhan Ratu, Sukabumi. ; ; Desa Citarik telah berhasil merubah desanya dari tempat pembuangan sampah yang bau dan kumuh menjadi tepat wisata resapan air dan menjadikan sampah sebagai produk yang mem",0,0,0,0,0,0,0,0,0,0,0,0
"Islam saya ya Islam saja. Ga perlu Islam saya ditambah embel2 Islam Nusantara. \nNanti ada temen saya harus pake embel2 Katolik Nusantara, Protestan Nusantara, Hindu Nusantara, Budha Nusantara. \nTapi kalo ada yang mau pake embel2nya ya silahkan saja. Sa",0,0,0,0,0,0,0,0,0,0,0,0
Pemkot Cirebon optimis mampu merekam 19.000 calon pemilih pemula yang masih berstatus pelajar SMA,0,0,0,0,0,0,0,0,0,0,0,0
USER Knp nun? Ada bom?',0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER USER USER USER USER USER USER USER USER USER Hhhhmmm,,, ini akibatnya jk jadi korban gizi buruk, selalu salah dalam pemahamanny,",0,0,0,0,0,0,0,0,0,0,0,0
"Gua sbnrnya paling males bagian yg ini \nHadeh tp kudu ye \n\nBuat admin bangsat gua cuma kenal jirapuncel sama xogentot awalnya orangnya humoris,goblok otaknya setengah,hadeh homoan nih org dua'",0,1,0,0,0,0,0,0,0,0,0,0
"RT USER: Ketika lo lagi jilat vagina si cewek, jilatlah luar dalam vagina dan gigitlah klentit ny, jilatlah vagina sampai dalam agar NI\xe2\x80\xa6'",0,1,0,0,0,0,0,0,0,0,0,0
sinden banci kocak princes aprilia &amp; mimin onggo inggi: URL melalui USER',0,1,0,0,0,0,0,0,0,0,0,0
"USER USER Kitab suciku yg diturunkan oleh Allah dianggsp fiksi. Pake sok2an harus dilihat dr segi filaafat. Eh tapi kalo misalnya Quranku fiksi, maka tidak bisa dong Quran menjadi dasar hukum di dalam Hukum Islam. Jadi harus pk apa? Ada",0,0,0,0,0,0,0,0,0,0,0,0
Mobile langend memang babi anjeng xnk kasi naik rank kimakkk team Noob babi bocahh setan',1,1,0,1,0,0,0,0,1,0,1,0
"USER USER Jahahaha cebong kapir alay goblok munafik, jijik banget dah iyuuhhh'",1,1,1,0,1,0,0,0,0,1,0,0
"USER USER Owwwwh, bokong supirnya besar ya cs mknya sampek duduk di besi? Baru ngeh aku.. hahahahah'",0,1,0,0,0,0,0,0,0,0,0,0
"USER USER yo jual seh koh, matamu ii picek ta ga isa liak tas njlentrek sak taek ndayak ndek tokoku.\ntas kulit lumpia sek kosong, ga pengen tas kulit kadal koh? cocok sama ilatmu.'",1,1,1,0,0,0,1,0,0,1,0,0
Mengenal Walpri Perempuan dalam Pilkada Bondowoso; USER,0,0,0,0,0,0,0,0,0,0,0,0
"Masalahnya, destinasi 'piknik' gue kejauhan: Gereja Katolik. Why? Krn walaupun gua bacot, gua suka kekhidmatan dan keteraturan *tsah. Dulu gue jg sekolah di SD katolik gt dan ikut bina iman (?), jadi gue mudeng. Ibadahnya jg gakelamaan, jd cocok sama jad",0,0,0,0,0,0,0,0,0,0,0,0
"The Lie Tju atau Lie Tju Seroja atau The Lie Tju Seroja siswi SD Katolik Karya Yosef, 1978-1983, istrinya Ronaldo Pardede. The Lie Tju shi wo de qizi ... wo de ... RoDe ... Ronaldo Pardede qizi.'",0,0,0,0,0,0,0,0,0,0,0,0
"The Lie Tju siswi SD Katolik Karya Yosef Kelas 6B, 1983, istrinya Ronaldo Pardede yang sah.'",0,0,0,0,0,0,0,0,0,0,0,0
Bandel Juga Ini Kakek \xf0\x9f\xa4\xa3\nUSER USER USER USER\n#bokep #bokepindo #ngentot #bokepasian #crot #bokephot #horny #sange #kontol #boobs #blowjob #milf #blondecum #filmmalam #nontonbokep #bokeponline\nURL,0,1,0,0,0,0,0,0,0,0,0,0
RT USER USER Jadi dukung koruptor! Bubarkan kpk. Pantesan... dari situlah issue issue pki keluar. Dasar koruptor,1,0,0,1,0,0,0,0,1,0,0,1
"USER Nggak aneh kok om..buang sampah pada tempatnya, tenggelamkan juga pada tempatnya. Yang aneh kalo ditenggelamkan didarat..'",0,0,0,0,0,0,0,0,0,0,0,0
USER USER TKA Cina memang dimanja....',1,0,0,1,0,1,0,0,0,0,1,0
Siapa yg bisa masukin ke google web/blogger/forum/situs dewasa aku kasih bonus\n\n#jablay #abg #lonte #bispak #bugil #naked #toge #puting #jilboob #binal #bisyar #ayamkampus #tantegirang #ngewe #ngentot #porn #naked #bigtits #PascolMania #cocktribute #c,0,1,0,0,0,0,0,0,0,0,0,0
Nasionalis Agamis = Soedurisme; Ir Soekarno adalah bapak nasionalis yang menyatukan rakyat. ; Gus Dur adalah sosok yang Agamis yang menyatukan umat dari berbagai agama.; ; Pak USER Dan cak USER sosok yang tepat untuk melanjutkan perjuangan Indones,0,0,0,0,0,0,0,0,0,0,0,0
USER Uteknya di silit',0,1,0,0,0,0,0,0,0,0,0,0
Hanya orang bodoh jika beropini bahwa PKI tdk bangkit.presiden cuma pinter akting & pencitraan.Intelijen TNI yg bicara adanya PKI bangkit.,1,0,1,0,0,0,0,0,1,1,0,0
RT USER: USER jangan sampai Indonesia diambil alih sama cina... Apa perlu kita semua BoikotProdukChina ???,1,0,0,1,0,1,0,0,0,0,1,0
USER USER USER USER Ga penting ngpain lu komen. Kan tolol \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1,1,0,0,0,0,0,1,1,0,0
"emang udah pada sarap, gapunya rasa peduli sama sekali bgstttttttt'",1,1,1,0,0,0,1,0,0,1,0,0
"USER USER USER USER Mental itu selalu minta mobil rantis, minta dikawal polisi,. \n\nSayang banget tuh bis ga dilempar molotov ye, kayak di jl gatsu.\n\nmental itu bikin nazar nikah sama monyet ? Terus ? \n\nMental itu ngerusak stadion gbk? Aset negara, \n\nTerus ada yg dapet proyekan dari kementrian, lol'",0,1,0,0,0,0,0,0,0,0,0,0
"Lu yg goblok, lu nnton gak acara ny semalam? Gak ad beliau mengatakan islam fiksi, mana ad bukti video ny? Lu islam atau kafir ? kalau islam kebangetan lu fitnah sesama muslim kalau kafir gue gak heran",1,1,1,0,1,0,0,0,0,1,0,0
"RT USER: USER Agamanya sempurna, ummatnha banyak yg pinter kok. Kenapa yg goblok terus yg berani bicara.. hadeh!'",0,1,0,0,0,0,0,0,0,0,0,0
"3.Klaim rezim #jkw yang membanggakan keberhasilan mendistribusikan 262.321 bidang seluas 199.726 ha aset bekas hak guna usaha partikelir dan #tanah terlantar, pada dasarnya tak lebih dari sertifikasi tanah. |#keadilantanah'",0,0,0,0,0,0,0,0,0,0,0,0
USER Kalo dia mah banyak yang mau bloon',0,1,0,0,0,0,0,0,0,0,0,0
USER fiks dia sinting',1,1,1,0,0,0,1,0,0,1,0,0
"USER ini bhya bisa2 perkataan ade armando mempengaruhi muslim yg msih awam bisa tercuci otaknya, kata ustadz syaitu mrip dgn yg namanya JIL, perang pemikiran lbih berbahaya dibandingkan dgn perang fisik klau kalah perang fisik kta bsa syahid kalo klh p",0,0,0,0,0,0,0,0,0,0,0,0
Mamat tu masuk dalam Van! Celah mana kereta lai rosak tu setan. Dasarrrr',1,1,1,0,0,0,0,0,1,1,0,0
"Wah, lebaran padahal belum ya, kang USER",0,0,0,0,0,0,0,0,0,0,0,0
"Dagangan Islam Nusantara, lah ngapa baru rame skg?, dulu"" kemana aja?, And, semoga ada juga Kristen Nusantara dll yang berbau Nusantara..'",0,0,0,0,0,0,0,0,0,0,0,0
"Cek Kesiapan Pengaman Pilkada, Ternyata Polres Samarinda Hanya Miliki Satu Mobil Patroli Sabhara",0,0,0,0,0,0,0,0,0,0,0,0
USER 1. Bangsat\n2. Cebong\n3. Kecoak\n4. Bajingan\n5. Taik ayam\n6. Uanjing\n7. Bodat\n8. Cecurut\n9. Borax\n10. Kucirap',0,1,0,0,0,0,0,0,0,0,0,0
RT USER: USER Manis cuman di awal. Butut Goblog!!!!! #SolerOut #HerjosOut',1,1,0,1,0,0,0,0,1,0,1,0
USER Aku mau ngentot sama kamu',0,1,0,0,0,0,0,0,0,0,0,0
USER USER USER Udah menghina tapi ngga malu menggunakan fasilitas yg pemerintah bikin! Bani daster ngga tau malu! Ngga punya harga diri makan gaji Dr negara yg Dia hina! Haram! !!',1,1,0,1,0,0,0,0,1,0,1,0
Menhub: Presiden Jokowi Berikan Berbagai Ide dan Arahan Penting Dalam Proses Pembangunan Bandara Kertajati,0,0,0,0,0,0,0,0,0,0,0,0
"Rasa-rasanya, ingin bercerita pada sang kakak. Meminta kekuatan darinya. Tapi yang didapat hanya bisu tanpa suara, dijawab pun, entah lah.'",0,0,0,0,0,0,0,0,0,0,0,0
"dapet kabar kalo di barel ui ada bom. yaAllah kasian bgt ya yg kost deket situ:')""",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Nanti dulu !!!\nEmang anaknya Pepo bisa apa \xe2\x9d\x93 Nampang doang \xe2\x9d\x93\nMo dibawa kemana bangsa ini, mo jadiin foto model \xe2\x9d\x93\xe2\x9d\x93\n\nCebong aja urus, biar ga rewel gini !!\n\n\xf0\x9f\x90\xb8\xf0\x9",1,1,0,1,0,0,0,0,1,0,1,0
"USER Ga juga. Ga ada orang kaya di sekolah2 negeri ;)\n\nYg beneran beragam kayaknya sekolah2 Kristen yg ga mahal. Kaya, miskin, macam2 etnis'",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER USER Maksud saya, pendidikan jangan dibatasi. Helen Keller wanita bisu tuli dan buta bisa mendapatkan gelar sarjana &amp; berprestasi. Steven Hawking bisa tetap mengembangkan ilmu didalam kelumpuhannya. Tidak",0,0,0,0,0,0,0,0,0,0,0,0
Besok kalau Prabowo nyapres lagi dan teriak-teriak masalah ketimpangan jangan dipercaya. Dia aja ngatain wartawan gaji kecil kok,1,0,1,0,0,0,0,0,1,1,0,0
"USER Tabayyun sebelum ngomyang..cocot busuk lol dipelihara, memaikan isu SARA kok bangga'",1,1,1,0,0,0,1,0,0,1,0,0
#IndonesiaKuasaiFreeport\nSebagai penghuni freeport ikut bangga si.. yaa semoga tenaga kerja asing ny jg dibatasi lg.. lebih banyak tenaga kerja indonesia yg butuh..',0,0,0,0,0,0,0,0,0,0,0,0
USER USER Sabar saja.. sy fikir ini sebagian dari golongan rakyat indonesia yg bentuk fisiknya manusia tp punya jiwa komunis.. karena golongan komunis itu amat krisis sifat kemanusiaan',0,0,0,0,0,0,0,0,0,0,0,0
USER perek doyan di gagahin :*',0,1,0,0,0,0,0,0,0,0,0,0
"sebelumnya mereka biasa memohon (kedatangan Nabi) untuk mendapat kemenangan atas orang-orang kafir, maka'",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Siapa yang bilang jadi kapir emang susah?? Hahaha tuh kan sel2 otak lo blom nyambung juga ya. Susah emang jadi kapir, cebong pula. Orang ngomong kemana dia ngomong kemana, ngatain agama islam aja pake rujukan internasional. Hahaha ma",1,1,1,0,1,0,0,0,0,1,0,0
maksutnya kelas bawah hrs diem gk boleh bicara ya Pak USER itu namanya otoriter,1,0,1,0,0,0,0,0,1,1,0,0
Emang kalo temennya makan sampah kita jg harus makan sampah gtu? Kan gk sih ya.',0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER USER USER USER USER USER USER USER USER USER Daripada kau Bodat KOMUNIS TOLOL',1,1,1,0,0,1,0,0,0,1,0,0
Karena itu Presiden Joko Widodo menginstruksikan Badan Pengawas Keuangan dan,0,0,0,0,0,0,0,0,0,0,0,0
"USER AHAHAHAHAHA CAPEK.\n\nGua kira video 13 detik dia beneran ngomong, kampret.'",0,1,0,0,0,0,0,0,0,0,0,0
USER // Kucingnya sipit.',0,0,0,0,0,0,0,0,0,0,0,0
Ratusan Ulama dan Satri Desak Penganugerahan Gelar Pahlawan Nasional untuk KH Ahmad Sanusi | Pikiran Rakyat,0,0,0,0,0,0,0,0,0,0,0,0
Soal Munir juga ada kaitannya dengan mengapa Rezim Jokowi sangat anti Islam. Setelah saya twitkan semoga menjadi jelas sejelasnya.,1,0,0,1,1,0,0,0,0,0,1,0
USER USER anaknya pak soemitro begawan ekonomi ...tapi pola pikir admin gerinda ini kayak ngak pernah kuliah...jangan sampai kau fakir ilmu...,0,0,0,0,0,0,0,0,0,0,0,0
"PSK Artis online marak kembali di bicarakan, Tyas Mirasih Peringati Netizen\n#netizen #tyas_mirasih\nURL",0,0,0,0,0,0,0,0,0,0,0,0
Trs temenku liatkan ke aku ss-an story si istri ini tadi. Si istri curhat habis-habisan dan ngatai si suami ini bajingan + nge-mention akun si suami',0,1,0,0,0,0,0,0,0,0,0,0
Monyet ngebut nabrak anak kecil ! LOL URL,0,0,0,0,0,0,0,0,0,0,0,0
"USER Freeport kan memang kontraknya mau habis, jadi biasa aja ga ada yg istimewa. Yg aneh dollar skrg mau tembus 15.000 tapi malah pada mingkem. Memang penjilat kekuasaan menjadi dungu ya tum melihat bobroknya kinerja rezim.'",1,1,1,0,0,0,0,0,1,1,0,0
USER haduh tolol yh pendukung rezim ini yah kaya gini....',1,1,0,1,0,0,0,0,1,0,1,0
USER USER DIKTATOR JOKOWI jongos organisasi jagal manusia NU lagi ngatur siasat kampanye.,1,1,0,1,0,0,0,0,1,0,1,0
RT USER Ngawur...sembarang aja Pansus hanya menghambat KPK utk penyelidikan teman2nya yg koruptor bubarkan DPR yg sarang koruptor,1,0,0,1,0,0,0,0,1,0,0,1
USER Sehat om?????klo ga sehat minum kencing onta dulu',0,1,0,0,0,0,0,0,0,0,0,0
RT USER :kirim bantuan pencitraan,1,0,1,0,0,0,0,0,1,1,0,0
USER EH ANJING G USAH BANYAK BACOD LUH. GUE TANTANG DUEL LUH BANGSAD',1,1,1,0,0,0,0,0,1,1,0,0
"jangan rindu, rindu itu berat..\n\nbiarin ae si kunyuk dilan yang nanggung.'",0,1,0,0,0,0,0,0,0,0,0,0
"Gosip itu dibuat oleh orang iri, disebarkan oleh orang bodoh, dan diterima oleh orang idiot.'",0,1,0,0,0,0,0,0,0,0,0,0
USER USER Dasar..kunyuk nih nyariduit..modal nipu..bangsat Abu..',1,1,1,0,0,0,0,0,1,1,0,0
"USER USER Tak baca brita nya..sy kira ni aki"" mngkin dah punya gangguan jiwa.seandai nya nnti 2019 amin kalah.bisa"" nanti malaikat di bilang kafir dan pro aseng.kasian malaikat,gk ngerti urusan capres tp di bawa"" ma aki"" gila.'",1,1,1,0,0,0,1,0,0,1,0,0
"USER USER USER USER USER USER Ngoaaahahaaa saking kejang kejang nya si bani kuda wowok bin onta, sampai ga baca tulisan gue ..... ibu kau msh selingkuh dgn kuda wowok tuh.... ngoaaahahaaaa \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa",1,1,0,1,0,0,0,0,1,0,1,0
"USER USER Cari simpati ummat muslim jabar buat pilpres 2019...; Mudah""an ulama &amp; ummat islam jabar tidak terkesima &amp; terpengaruh dg trik dan gaya kemunafikannya si mukidi...",1,0,1,0,0,0,0,0,1,1,0,0
"RT USER: yg nebar kebencian itu ahok mbak,masa mbak gak tau sih sampai dia jadi terdakwa loh USER",1,0,1,0,0,0,0,0,1,1,0,0
USER MAMPUS W MAMPUS YUGI MAMPUS LO ONTA ARAB',1,1,1,0,0,0,0,0,1,1,0,0
USER ; ; -thaqeef; -jdt; -alya; -spek bulat; - tudung ala ala ustazah sekolah agama ð???,0,0,0,0,0,0,0,0,0,0,0,0
"Jika tidak ada demo berjilid-jilid atas pernyataan USER soal kitab suci adalah fiksi, maka hampir bisa dipastikan tujuan utama gerakan ""Bela Islam"" berjilid-jilid versi 212 dst adalah motif politik untuk menjatuhkan Ahok. Ahok telah menjadi korban.",1,0,0,1,1,0,0,0,0,0,1,0
USER USER USER USER Ketahuan kan akhirnya...ngaku sendiri maksa org dipenjara.. Bajingan berkedok agama,1,1,1,0,1,0,0,0,0,1,0,0
"\xe2\x80\x9cPada pagi hari, di antara hambaKu ada yang beriman kepadaKu dan ada yang kafir. Siapa yang mengatakan \xe2\x80\x99Muthirna bi fadhlillahi wa rohmatih\xe2\x80\x99 (Kita diberi hujan karena karunia dan rahmat Allah), maka dialah yang beriman ke",0,0,0,0,0,0,0,0,0,0,0,0
tolak berita hoax dan siap mensukseskan pilkada dami di kota kediri:,0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER Yg dongo elu bong.. Yg kampret juga elu kalabong.. Jd ngapain marah2... Dan siapa juga yg nyuruh elu ladenin...elu aja baru netas.. Bong bong',1,1,1,0,0,0,0,0,1,1,0,0
"Pndukung Prabowo spt ARB, SDA adl org2 bejad tabiatnya kasar termasuk org ini &gt;&gt; USER'",1,1,0,1,0,0,0,0,1,0,1,0
"USER Mau kamu baca ff couple straight/yuri/yaoi jatohnya tetep delusi juga kan? jadi menurut aku sih tiap orang punya preferensi masing2 dalam membaca cerita yg mereka suka, kalo aku cuman jadiin hiburan aja. Dan juga kalo mereka gay hak kita b",0,0,0,0,0,0,0,0,0,0,0,0
"Betul. SBY secara objektif lebih mumpuni. Politisi Indonesia terhebat saat ini. Ga kayak jokowi, ga pantes jadi presiden URL",1,0,1,0,0,0,0,0,1,1,0,0
"Sesama muslim tidak boleh menzhalimi, menjerumuskan, dan menganiaya. (HR Muslim)",0,0,0,0,0,0,0,0,0,0,0,0
"USER ""BACOT LO. ALBUM-ALBUM GUE, BELINYA JUGA PAKE DUIT GUE. GA NGERUGIIN EMAK BAPAK LO INI \xf0\x9f\x98\x91\xf0\x9f\x98\x91\xf0\x9f\x98\x91""\n\xf0\x9f\x94\x9d\xf0\x9f\x94\x9d\xf0\x9f\x94\x9d\nAkibat terlalu sering diceramahin beli album'",1,1,1,0,0,0,0,0,1,1,0,0
USER kalo aku: bodo amat-in atau ngelakuin hal2 yg disuka buat nge-distract dari pikiran2 begitu',0,1,0,0,0,0,0,0,0,0,0,0
Nama: Jonru Ginting Status: Terlapor Kasus: Ujaran Kebencian (diduga) Mendukung Anies-Sandi,1,0,1,0,0,0,0,0,1,1,0,0
USER nga usah ngomong luh geblek!!',1,1,1,0,0,0,0,0,1,1,0,0
USER mm kalau dipercayain sama org lain sering noob \xf0\x9f\x98\x9f',0,0,0,0,0,0,0,0,0,0,0,0
"Setuju,,,klo tdk mau kita usir seluruh budha yg di indonesia...",1,0,0,1,1,0,0,0,0,0,1,0
"Anda menghina Islam, Muhammad tidak tahu budi terhadap sukunya sendiri, mengajar solat minta pahala dari Allah SWT",1,0,0,1,1,0,0,0,0,0,1,0
BUBARKAN ILUNI UI,1,0,0,1,0,0,0,0,1,0,0,1
USER USER Kampret yang sebenarnya antek asing.',0,1,0,0,0,0,0,0,0,0,0,0
"USER Pak USER secepatnya Islam dinyatakan sesat dan menyesatkan, tidak perlu lagi ada bank syariah",1,1,0,1,1,0,0,0,0,0,1,0
Buku Langka&gt; Tuanku Rao; Teror Agama Islam Mazhab Hambali di Tanah Batak 1816-1833. Tahun 1964. 690 hlm. Hardcover. Minat?,0,0,0,0,0,0,0,0,0,0,0,0
Calon Presiden Diminta Tes Urine Dia juga minta BNN lakukan tes urine ke semua c #InfoTech #TechDigital,0,0,0,0,0,0,0,0,0,0,0,0
"USER Ikutan aja lu, kampret.'",1,1,1,0,0,0,0,0,1,1,0,0
USER gak potonya.. berarti diumpetin.. \n\nberbusa sabun soklin\nmawar cap buaya\nbiasa dikibulin\n wajar ku tak percaya',0,0,0,0,0,0,0,0,0,0,0,0
"USER Blm jd gub aja sdh nabrak etika, gmn kl menjabat? Emg yg lantik dia kl jd gub dukun ya ato capres? Kl ga seneng sm presiden yg menjabat ya jgn mau dilantik sm beliau jd jgn jd cagub skr, ntar aja kl yg dia dukung sdh jd presiden br nyagub..'",1,0,1,0,0,0,0,0,1,1,0,0
USER USER USER USER USER &lt;strong&gt;DASAR CEBONG DUNGU 7 TURUNAN&lt;/strong&gt;',1,1,0,1,0,0,0,0,1,0,1,0
"Seriuus neh berita ??? Polisi mau ikutan politik... Kok braninya ama tukang becak... Emang dia doang yg pakek... Dah mulai ketakutan yaa.. ""power syndrome melanda istana"" vs tukang becak. USER USER USER USER USER",1,0,0,1,0,0,0,0,1,0,1,0
"USER USER Di rezim sekarang menteri nya lucu""'",0,0,0,0,0,0,0,0,0,0,0,0
Prabowo Subianto Tak Restui Ketua Gerindra Jateng Maju Pilgub Ini Alasannya URL,1,0,1,0,0,0,0,0,1,1,0,0
"USER Rute Pondok Cina-Gang Sentiong keberangkatan pertama tersedia pkl 04:28 WIB, tks. |2'",0,0,0,0,0,0,0,0,0,0,0,0
Jangan serahkan nasib Bangsa ini kepada orang-orang yg mengabdi (meng-kacungkan diri) ke cukong-cukong aseng pengkhianat NKRI yg jadi pemodal dana kampanye mereka.\n\n#2019GantiPresiden',1,1,0,1,0,0,0,0,1,0,1,0
"Di era kapitalisme, korporasi tumbuh gigantik. Menjadi lebih berkuasa dan kuat secara ekonomi melampaui negara.",0,0,0,0,0,0,0,0,0,0,0,0
"RT USER: Seekor monyet yang berada di Kebun Binatang Tianjin, Cina menjadi viral karena memiliki wajah seperti manusia. Monyet berus\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0,0,0,0
USER USER Karena partaimu pdip itu bajingan',1,1,0,1,0,0,0,0,1,0,1,0
Kaum 1/2 kapir dengan #OtakJunkFood nya masih berkelit mencatut islam dg kegiatan2 yang merusak aqidah islam',1,1,0,1,1,0,0,0,0,0,1,0
USER iya bener sih tdk sama \ndulu Jokowi ninggalin solo ke kafir ...Solonya keren bersih \n\nketika Jokowi ninggalin JKT ke kafir ...Jakarta keren sungai bersih \n\nnah yg skrng kerja nda becus keduanya tanah Abang ruwet parah kali\xc2\xb2 jadi,0,0,0,0,0,0,0,0,0,0,0,0
Mungkin maksud pemerintah dg dihibahkan ke mereka maka akan tercatat sbg aset dan bisa dianggarkan biaya perbaiakan dan perawatannya secara rutin. USER USER USER USER USER USER USER,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER USER USER USER USER Alaaaahhhhh, omongan cebong mah udah ketauan kemana arahnya... Mau pakek tol kelok 1000 pun tetep... Ga usah sok2 Islam lu bong!!!'",1,1,0,1,1,0,0,0,0,0,1,0
Anda mendungukan & membiadabkan bangsa mengajak menyembah-nyembah Allah SWT dungu dan biadab,1,1,0,1,1,0,0,0,0,0,1,0
USER jokowi yg mundur lebih pas!!!,1,0,1,0,0,0,0,0,1,1,0,0
Udah tau gue bakal war masalah jubah jubahan. Cukup nyimak aja lah ya KyungSoo sama Taehyung bias gue gimana gue bisa war kampang.',0,1,0,0,0,0,0,0,0,0,0,0
USER USER Binatang terkutuk',1,1,0,1,0,0,0,0,1,0,1,0
"USER USER \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 Bilangnya anti ASING, ASENG, ASONG dan KOFAR, KAFIR, KAMPRETTTT.Ternyata manusia MUNA... semua kalian,USER doyan juga rupanya sama ASENG sampe import bawang puti",1,1,0,1,0,0,0,0,1,0,1,0
"USER USER Dari pagi, Pak Amal post minum kopi..aku galfok sama meja makan kayu yg ga dikasih taplak... Eh koq bagus.. Lihat cangkir kopinya koq bagus.. Eh ini rak dibelakangnya juga sukak.. \xf0\x9f\x99\x88\xf0\x9f\x98\x84 penataan display",0,0,0,0,0,0,0,0,0,0,0,0
USER USER Kemon mna bahasa budaya kita muahaha,0,0,0,0,0,0,0,0,0,0,0,0
Risaunya sekarang ni ada pengasuh lesbi pula\xf0\x9f\x98\x91',0,0,0,0,0,0,0,0,0,0,0,0
USER USER dasar tolol.',1,1,1,0,0,0,0,0,1,1,0,0
"USER Masih lebih terhormat pelacur dari pade lo iblis betina kerjanya hanya nyebarin HOAX, nista amat sih hidup lo'",1,1,1,0,0,0,0,1,0,1,0,0
"USER USER USER Ditanya siapa gantinya presiden, celeng lansung klojota\nGak salah rockygering bilang celeng dungu stabil.'",1,1,0,1,0,0,0,0,1,0,1,0
memek minta di sodok',0,1,0,0,0,0,0,0,0,0,0,0
"Pesona budaya suku Kamoro #Papua ð??²ð??¨ rambah wilayah timur #Swiss, Kanton St. Gallen, 10.04.2018 USER USER USER USER",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Yg menentukan adlh sistem metabolisme masing2 orang. Makan dikit tapi penyerapannya tinggi jadi gampang gendut, sebaliknya yg sistem penyerapannya rendah, biar makan banyak tetep kurus \xf0\x9f\x98\x81'",0,0,0,0,0,0,0,0,0,0,0,0
"Menyediakan lapangan pekerjaan bagi sekitar 24.000 orang di Indonesia (karyawan PTFI terdiri dari 69,75% karyawan nasional; 28,05% karyawan Papua, serta 2,2% karyawan Asing). #Freeport51'",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Bisa tetap melangkah tetapi ke arah yang lain, dimana buta warna tidak menjadi penghambat. Jawaban Pak s Menteri dan Pak Presiden sudah pas dan bijak.'",0,0,0,0,0,0,0,0,0,0,0,0
"Namun, rezim Soeharto memberi izin perluasan hingga 2,5 juta hektare pada 1989, lewat kontrak anyar. \n#Freeport51'",0,0,0,0,0,0,0,0,0,0,0,0
USER USER coba kalau hilikopternya dipakai uk nyerang yahudi zionis..mungkin ga ya..',0,0,0,0,0,0,0,0,0,0,0,0
"Isu PKI muncul semenjak adanya Tabloid Obor Rakyat, mulai saat itu Isu (fitnah) bahwa Jokowi sebagai keturunan PKI berkembang, sampai sekarang. dan akan selalu digunakan untuk menjatuhkan dan menyudutkan Presiden Jokowi. #Romahurmuziy",0,0,0,0,0,0,0,0,0,0,0,0
USER USER Bangke luh...',1,1,1,0,0,0,0,0,1,1,0,0
#CNNIndonesia; Apa saja proyek strategis Presiden Jokowi yang selesai di akhir periode Kabinet Kerja?,0,0,0,0,0,0,0,0,0,0,0,0
"USER Giliran disodorin fakta yg ada,cebong pd mingkem...ttep aja bgi cebong mau die sengsara jg dkung Dilan.otaknya udh terkontaminasi...gc bisa mikir waras'",1,1,0,1,0,0,0,0,1,0,1,0
RT USER: Siang-siang gini enaknya disepongin sama pecun. URL,0,1,0,0,0,0,0,0,0,0,0,0
"Miras Oplosan, Pelarian Warga Akibat Masalah Ekonomi: Sosiolog UI Paulus Wirutomo menyebutâ?¦",0,0,0,0,0,0,0,0,0,0,0,0
"Jika kau bukan anak Raja, juga bukan anak ulama besar maka menulislah [Imam Al Ghazali]",0,0,0,0,0,0,0,0,0,0,0,0
USER klo mmang benar dngan smua ini &amp; tanpa adanya hukuman buat si Bangke keturunan Babi keparat ini. Cukuplah sudah penderitaan yg di alami Rakyat indonesia (Nusantara yg di dlmnya bahasa adat istiadat budaya ras agama suku dll)\n_Pemimpin a,1,1,1,0,0,0,0,0,1,1,0,0
"USER Cebong udah girang, pdhl di kibulin, najis lo bong mata lo pd picek..'",1,1,0,1,0,0,1,0,0,0,1,0
Takiyuddin tidak menjelaskan kerusi Parlimen mana yang bakal ditandingi oleh Abdul Hadi pada PRU14 ini.,0,0,0,0,0,0,0,0,0,0,0,0
